Experience,Salary,Record_Count
13,-22706.0,1
2,-20915.0,1
27,-2192.0,1
-5,48939.0,1
11,-57323.0,1
2,-2039.0,1
-4,52023.0,1
-3,129238.0,1
-1,83824.0,1
2,-41646.0,1
-3,125071.0,1
8,-28114.0,1
7,-30051.0,1
1,-69860.0,1
-1,89103.0,1
-3,96765.0,1
-1,86126.0,1
-2,46537.0,1
1,-57544.0,1
1,-35583.0,1
-2,85717.0,1
-4,103916.0,1
-2,85510.0,1
-3,71043.0,1
14,-14924.0,1
-3,47594.0,1
-2,43050.0,1
-2,58963.0,1
11,-89576.0,1
-4,51091.0,1
6,-18568.0,1
-1,56630.0,1
-1,50204.0,1
-1,82060.0,1
-1,85759.0,1
-4,74623.0,1
10,-50561.0,1
-1,55855.0,1
3,-70624.0,1
-4,65173.0,1
0,-67545.0,1
-5,102933.0,1
12,-35621.0,1
2,-40877.0,1
1,-56336.0,1
15,-79805.0,1
2,-19622.0,1
13,-26251.0,1
1,-66527.0,1
-1,89797.0,1
3,-16274.0,1
-4,86798.0,1
-4,115536.0,1
8,-9242.0,1
0,-71087.0,1
-3,48012.0,1
5,-18386.0,1
-2,86445.0,1
1,-88817.0,1
4,-23649.0,1
-5,86028.0,1
-4,83781.0,1
15,-38220.0,1
5,-77188.0,1
-5,81255.0,1
-2,81918.0,1
18,-97742.0,1
7,-34094.0,1
-4,42940.0,1
9,-85735.0,1
-2,136188.0,1
-3,81185.0,1
5,-65784.0,1
-3,34718.0,1
-4,78722.0,1
10,-60563.0,1
14,-16101.0,1
4,-35513.0,1
13,-44297.0,1
-3,126261.0,1
-3,43864.0,1
-2,92135.0,1
-2,250827.0,1
15,-88927.0,1
3,-19691.0,1
1,-58581.0,1
-3,42284.0,1
10,-3787.0,1
4,-29325.0,1
-2,44212.0,1
4,-32474.0,1
-5,54825.0,1
11,-83277.0,1
9,-64928.0,1
14,-72865.0,1
11,-94725.0,1
9,-11029.0,1
2,-92873.0,1
3,-54714.0,1
1,-27840.0,1
7,-17533.0,1
8,-49938.0,1
6,-55357.0,1
-5,138645.0,1
-5,58221.0,1
2,-32557.0,1
4,-38268.0,1
-3,100116.0,1
3,-27734.0,1
5,-3904.0,1
3,-21167.0,1
10,-78427.0,1
-2,55674.0,1
4,-65038.0,1
15,-17099.0,1
-4,125855.0,1
-3,219527.0,1
6,-29152.0,1
-2,47049.0,1
-1,132801.0,1
-3,42372.0,1
2,-83923.0,1
-5,55098.0,1
3,-3248.0,1
-2,87365.0,1
-5,90931.0,1
-2,82149.0,1
1,-32333.0,1
-4,149436.0,1
4,-78297.0,1
2,-68509.0,1
-5,52145.0,1
-4,45778.0,1
6,-79123.0,1
-3,81594.0,1
4,-18446.0,1
1,-13554.0,1
19,-73853.0,1
-1,51687.0,1
-3,139359.0,1
-5,60039.0,1
-5,77228.0,1
4,-93112.0,1
-1,75652.0,1
-4,42982.0,1
12,-66995.0,1
5,-59677.0,1
4,-73426.0,1
11,-29212.0,1
-2,91691.0,1
4,-88308.0,1
3,-74624.0,1
1,-61052.0,1
1,-19164.0,1
-5,116941.0,1
-1,40841.0,1
-2,94126.0,1
-3,116139.0,1
9,-27977.0,1
-1,42475.0,1
2,-86932.0,1
-2,72829.0,1
-2,54918.0,1
-2,60096.0,1
11,-22066.0,1
-2,145690.0,1
2,-84316.0,1
30,-53201.0,1
-1,209814.0,1
-1,134235.0,1
18,-57875.0,1
19,-46957.0,1
-4,147626.0,1
1,-13748.0,1
-1,73504.0,1
4,-98054.0,1
5,-66626.0,1
13,-53029.0,1
3,-15833.0,1
24,-54172.0,1
-1,83025.0,1
-5,151375.0,1
7,-34513.0,1
-1,44087.0,1
6,-81958.0,1
-4,150878.0,1
1,-35915.0,1
3,-31928.0,1
-4,52166.0,1
-4,50304.0,1
-5,49009.0,1
3,-99431.0,1
-2,57048.0,1
-4,43649.0,1
7,-25732.0,1
-1,70422.0,1
8,-66463.0,1
2,-33088.0,1
5,-67714.0,1
2,-87672.0,1
-1,53570.0,1
5,-86989.0,1
-2,79368.0,1
-1,106856.0,1
0,-19365.0,1
-5,86276.0,1
1,-92086.0,1
5,-16681.0,1
3,-23852.0,1
8,-75496.0,1
8,-14993.0,1
3,-45335.0,1
6,-44381.0,1
6,-56761.0,1
-4,53250.0,1
-4,45641.0,1
1,-15885.0,1
3,-68304.0,1
20,-35024.0,1
-5,133397.0,1
-4,94132.0,1
-1,130280.0,1
-5,60862.0,1
6,-39216.0,1
2,-29928.0,1
0,-30409.0,1
-2,105640.0,1
-4,55732.0,1
4,-65300.0,1
8,-40013.0,1
0,-21840.0,1
-1,201302.0,1
-4,78282.0,1
-4,175404.0,1
3,-1332.0,1
-3,131980.0,1
5,-26755.0,1
-2,137623.0,1
-4,140591.0,1
-1,46812.0,1
-4,53463.0,1
2,-84897.0,1
12,-80945.0,1
3,-66009.0,1
7,-12353.0,1
1,-5506.0,1
3,-70166.0,1
8,-29032.0,1
8,-46083.0,1
13,-90929.0,1
1,-39288.0,1
-2,89389.0,1
6,-40029.0,1
1,-34374.0,1
1,-90457.0,1
-5,105921.0,1
3,-84130.0,1
-3,40364.0,1
-4,57352.0,1
2,-82697.0,1
4,-95034.0,1
4,-55670.0,1
3,-59679.0,1
0,-63570.0,1
15,-29876.0,1
7,-48953.0,1
-2,79472.0,1
-5,58027.0,1
6,-50638.0,1
3,-73398.0,1
10,-8486.0,1
14,-57034.0,1
-5,89392.0,1
-2,47644.0,1
13,-312.0,1
11,-74563.0,1
-5,62343.0,1
-4,241336.0,1
8,-83818.0,1
-1,63848.0,1
10,-31832.0,1
3,-90300.0,1
8,-54625.0,1
-1,104889.0,1
-5,47230.0,1
-4,51466.0,1
-1,75966.0,1
-1,45572.0,1
-3,229569.0,1
-2,96730.0,1
-5,84975.0,1
4,-55616.0,1
-2,53849.0,1
-1,54434.0,1
1,-5121.0,1
-2,95400.0,1
9,-28189.0,1
3,-95613.0,1
-5,150811.0,1
-1,152544.0,1
-1,48848.0,1
11,-897.0,1
10,-75708.0,1
-4,240510.0,1
2,-54964.0,1
15,-48514.0,1
15,-49366.0,1
-4,145972.0,1
8,-87122.0,1
4,-26235.0,1
5,-5862.0,1
9,-291.0,1
-5,47242.0,1
6,-19077.0,1
-2,85893.0,1
15,-4242.0,1
12,-66076.0,1
4,-95652.0,1
6,-21834.0,1
2,-86346.0,1
-5,54941.0,1
0,-77047.0,1
-4,47543.0,1
2,-73178.0,1
-5,96840.0,1
1,-79650.0,1
7,-31997.0,1
-5,39315.0,1
-4,87126.0,1
-2,47212.0,1
-3,148261.0,1
1,-78138.0,1
6,-86503.0,1
-3,120627.0,1
-3,49321.0,1
3,-67157.0,1
5,-70724.0,1
-5,124807.0,1
5,-10707.0,1
-1,59165.0,1
-4,42576.0,1
-3,80737.0,1
10,-92285.0,1
13,-87925.0,1
5,-94342.0,1
2,-25794.0,1
-1,57953.0,1
2,-81476.0,1
2,-42974.0,1
10,-44917.0,1
-3,124308.0,1
4,-63307.0,1
12,-36357.0,1
-5,41016.0,1
-5,66286.0,1
8,-49936.0,1
13,-87536.0,1
-2,45856.0,1
7,-46005.0,1
-3,43792.0,1
-4,76714.0,1
-2,144826.0,1
-4,66844.0,1
-4,103307.0,1
0,-2622.0,1
-2,65759.0,1
5,-65888.0,1
9,-77842.0,1
4,-3718.0,1
-1,151544.0,1
3,-24499.0,1
5,-95724.0,1
-2,55461.0,1
-2,162156.0,1
-1,87006.0,1
-2,84422.0,1
-4,146710.0,1
-3,90151.0,1
5,-96665.0,1
-2,108092.0,1
-3,137534.0,1
-1,57307.0,1
14,-20810.0,1
2,-82825.0,1
15,-31283.0,1
-1,45315.0,1
6,-79899.0,1
3,-63727.0,1
-5,52828.0,1
1,-38482.0,1
3,-29589.0,1
-5,46788.0,1
0,-69675.0,1
-3,127097.0,1
3,-53764.0,1
-5,90984.0,1
-2,59430.0,1
-2,57798.0,1
28,-1500.0,1
-4,89236.0,1
1,-61696.0,1
2,-88755.0,1
5,-1937.0,1
-3,42227.0,1
-2,44358.0,1
13,-9760.0,1
-5,54381.0,1
-5,90186.0,1
-3,98500.0,1
2,-13576.0,1
-4,64413.0,1
-5,36900.0,1
-3,45915.0,1
-5,42502.0,1
-4,95209.0,1
3,-68182.0,1
1,-62376.0,1
-3,77633.0,1
10,-31972.0,1
-4,100470.0,1
-2,61783.0,1
-4,49956.0,1
5,-30242.0,1
-4,63578.0,1
3,-86104.0,1
-3,46244.0,1
9,-59339.0,1
2,-38936.0,1
4,-26349.0,1
10,-6431.0,1
-5,160609.0,1
25,-71200.0,1
-3,48257.0,1
13,-72503.0,1
-2,56499.0,1
-4,160210.0,1
-5,50729.0,1
3,-67251.0,1
0,-32718.0,1
5,-51476.0,1
7,-32047.0,1
7,-50962.0,1
8,-15643.0,1
3,-3196.0,1
15,-77907.0,1
7,-88029.0,1
14,-88015.0,1
1,-63076.0,1
3,-91959.0,1
-1,160162.0,1
8,-92040.0,1
-2,71657.0,1
-4,153188.0,1
21,-11346.0,1
2,-98709.0,1
-4,79176.0,1
-2,142144.0,1
12,-85433.0,1
-3,50998.0,1
-2,80171.0,1
-4,97878.0,1
-1,58521.0,1
-1,48402.0,1
-3,54937.0,1
4,-81748.0,1
0,-57706.0,1
1,-21053.0,1
14,-52819.0,1
1,-96898.0,1
7,-55006.0,1
-2,45746.0,1
-1,48172.0,1
3,-57497.0,1
3,-98005.0,1
0,-77811.0,1
4,-24891.0,1
0,-14130.0,1
-2,233508.0,1
6,-58082.0,1
8,-96415.0,1
12,-79605.0,1
15,-52813.0,1
1,-45833.0,1
-5,85906.0,1
4,-69670.0,1
12,-96444.0,1
-1,57844.0,1
14,-74394.0,1
1,-51924.0,1
-4,56567.0,1
2,-87474.0,1
-2,59776.0,1
-2,84961.0,1
3,-86206.0,1
-4,92317.0,1
2,-19985.0,1
-2,77651.0,1
23,-37588.0,1
-5,92526.0,1
2,-33026.0,1
-3,48865.0,1
21,-78220.0,1
-4,45753.0,1
7,-41941.0,1
-3,50707.0,1
3,-8369.0,1
3,-83189.0,1
7,-59710.0,1
3,-88715.0,1
4,-22443.0,1
-2,58725.0,1
-1,96264.0,1
11,-46042.0,1
-3,51067.0,1
-5,108054.0,1
-3,44453.0,1
-1,42813.0,1
1,-71474.0,1
4,-30474.0,1
-2,131018.0,1
-4,43731.0,1
8,-95907.0,1
-2,64737.0,1
4,-69744.0,1
9,-48708.0,1
-3,94890.0,1
3,-99358.0,1
-4,104111.0,1
28,-83941.0,1
-5,96994.0,1
-1,129856.0,1
3,-24168.0,1
0,-3252.0,1
11,-87802.0,1
-4,55345.0,1
1,-87304.0,1
-1,138115.0,1
-4,49010.0,1
-5,150566.0,1
6,-64295.0,1
3,-7950.0,1
-3,42165.0,1
5,-3352.0,1
15,-90306.0,1
-3,81238.0,1
0,-23921.0,1
7,-19589.0,1
-3,97921.0,1
-1,92459.0,1
0,-36988.0,1
7,-52506.0,1
-2,57309.0,1
5,-99754.0,1
5,-45653.0,1
2,-82872.0,1
3,-99334.0,1
6,-97357.0,1
1,-12772.0,1
-5,120856.0,1
-2,85104.0,1
-5,39508.0,1
1,-50652.0,1
-5,123360.0,1
8,-94740.0,1
10,-84264.0,1
29,-30638.0,1
-3,83403.0,1
-4,61122.0,1
-4,95133.0,1
-1,111213.0,1
5,-48552.0,1
4,-94668.0,1
-3,80567.0,1
1,-17713.0,1
6,-56582.0,1
9,-74319.0,1
7,-86737.0,1
-3,215607.0,1
-5,94522.0,1
-2,134858.0,1
1,-30472.0,1
-2,165038.0,1
15,-63074.0,1
-4,159049.0,1
-3,103681.0,1
-5,45413.0,1
-3,92062.0,1
2,-57025.0,1
23,-7923.0,1
1,-42082.0,1
14,-79910.0,1
-3,46112.0,1
-1,165588.0,1
7,-73140.0,1
-1,41996.0,1
1,-50186.0,1
-4,145520.0,1
19,-5841.0,1
-1,35043.0,1
14,-45115.0,1
8,-86977.0,1
-2,46799.0,1
-2,76900.0,1
-2,103052.0,1
25,-69334.0,1
-4,115005.0,1
4,-5950.0,1
-1,68799.0,1
8,-75217.0,1
3,-98870.0,1
-3,49840.0,1
5,-8299.0,1
-1,50326.0,1
3,-13082.0,1
-3,86129.0,1
3,-72223.0,1
-3,68846.0,1
1,-78181.0,1
-2,82040.0,1
6,-49855.0,1
1,-55735.0,1
7,-54119.0,1
4,-81854.0,1
-2,281344.0,1
0,-53719.0,1
5,-60206.0,1
-4,96823.0,1
2,-23768.0,1
-5,73117.0,1
-1,47783.0,1
7,-68660.0,1
6,-50412.0,1
2,-71176.0,1
4,-83004.0,1
7,-41106.0,1
15,-41283.0,1
-5,128052.0,1
-5,223892.0,1
-1,44220.0,1
6,-73579.0,1
-1,173719.0,1
3,-17120.0,1
3,-14967.0,1
12,-10660.0,1
7,-36547.0,1
4,-37037.0,1
8,-28311.0,1
8,-96871.0,1
9,-75779.0,1
-1,149920.0,1
3,-42448.0,1
-1,168396.0,1
2,-78138.0,1
-4,84220.0,1
-2,49370.0,1
-1,82557.0,1
2,-41743.0,1
3,-4958.0,1
1,-77689.0,1
0,-61686.0,1
2,-62895.0,1
10,-11070.0,1
5,-26848.0,1
15,-45536.0,1
-2,42558.0,1
-2,55937.0,1
-2,45866.0,1
-3,76039.0,1
6,-49226.0,1
-4,76286.0,1
7,-62226.0,1
-5,139955.0,1
-4,53877.0,1
-4,94153.0,1
-1,39140.0,1
5,-27067.0,1
3,-42362.0,1
2,-43697.0,1
18,-64873.0,1
-5,68035.0,1
13,-98469.0,1
4,-72414.0,1
24,-88273.0,1
2,-4672.0,1
3,-29061.0,1
3,-79761.0,1
2,-29692.0,1
-3,64244.0,1
11,-97271.0,1
-3,98685.0,1
4,-53749.0,1
1,-17161.0,1
8,-30056.0,1
7,-77768.0,1
2,-50583.0,1
0,-52509.0,1
-4,51807.0,1
3,-85297.0,1
1,-3083.0,1
0,-38923.0,1
-5,94881.0,1
1,-8782.0,1
-2,53534.0,1
2,-56196.0,1
14,-7023.0,1
-3,50823.0,1
-1,270899.0,1
-5,53544.0,1
9,-95416.0,1
8,-83044.0,1
-2,78372.0,1
22,-70395.0,1
0,-63913.0,1
-3,92966.0,1
-2,83732.0,1
-5,144550.0,1
-2,155047.0,1
-1,56335.0,1
0,-3822.0,1
-2,114435.0,1
-5,139288.0,1
-5,49421.0,1
-4,52336.0,1
4,-75772.0,1
-2,55156.0,1
-1,58556.0,1
0,-60627.0,1
7,-24187.0,1
-5,135691.0,1
-4,201090.0,1
-3,118768.0,1
6,-25221.0,1
-2,89805.0,1
-2,49976.0,1
-5,41924.0,1
-5,46706.0,1
-1,50163.0,1
-2,94602.0,1
-2,93237.0,1
-1,105513.0,1
25,-24682.0,1
6,-41980.0,1
-5,171896.0,1
8,-24759.0,1
-4,150779.0,1
3,-78923.0,1
-5,60902.0,1
6,-67477.0,1
16,-62665.0,1
2,-23467.0,1
5,-10934.0,1
-1,56558.0,1
3,-77932.0,1
0,-44257.0,1
2,-60304.0,1
20,-86722.0,1
1,-8418.0,1
-2,42863.0,1
13,-91818.0,1
-2,118617.0,1
-2,153381.0,1
-1,92307.0,1
2,-55839.0,1
3,-19458.0,1
14,-80395.0,1
-4,134546.0,1
-4,50897.0,1
-5,161600.0,1
-3,145139.0,1
5,-78064.0,1
0,-52733.0,1
1,-85097.0,1
6,-8271.0,1
6,-49040.0,1
15,-1332.0,1
-4,56388.0,1
21,-97133.0,1
15,-4949.0,1
11,-21965.0,1
1,-67912.0,1
5,-81148.0,1
-4,57072.0,1
1,-4407.0,1
1,-4850.0,1
-2,98598.0,1
0,-78663.0,1
-5,60548.0,1
0,-47041.0,1
1,-31646.0,1
6,-73039.0,1
-3,48558.0,1
-1,130934.0,1
0,-25480.0,1
-2,123380.0,1
8,-40944.0,1
-1,47899.0,1
3,-7083.0,1
14,-60158.0,1
-2,89603.0,1
9,-39535.0,1
6,-46506.0,1
6,-54842.0,1
1,-86449.0,1
0,-35936.0,1
8,-99630.0,1
0,-66971.0,1
-3,238394.0,1
-2,138216.0,1
-5,93272.0,1
-4,100623.0,1
15,-7204.0,1
0,-56943.0,1
28,-29519.0,1
3,-92945.0,1
-2,94199.0,1
8,-11869.0,1
5,-95680.0,1
7,-6728.0,1
4,-57560.0,1
-3,45090.0,1
4,-13442.0,1
-2,45010.0,1
15,-31673.0,1
12,-11214.0,1
14,-42484.0,1
-2,75792.0,1
5,-3518.0,1
-2,93452.0,1
5,-54272.0,1
13,-65163.0,1
0,-4042.0,1
10,-19370.0,1
7,-15468.0,1
-4,59858.0,1
3,-64558.0,1
3,-65626.0,1
3,-19921.0,1
5,-28149.0,1
23,-71071.0,1
12,-23269.0,1
-5,57394.0,1
8,-41931.0,1
12,-57674.0,1
1,-57032.0,1
18,-4086.0,1
7,-73599.0,1
-1,94794.0,1
0,-40518.0,1
0,-20640.0,1
-2,46554.0,1
14,-40254.0,1
-1,94126.0,1
0,-17317.0,1
-4,55659.0,1
13,-19586.0,1
-1,37416.0,1
23,-98153.0,1
6,-81666.0,1
8,-15089.0,1
1,-173.0,1
4,-97351.0,1
7,-71013.0,1
2,-97791.0,1
-3,60644.0,1
-5,55154.0,1
-1,98582.0,1
-3,73454.0,1
0,-11682.0,1
13,-96517.0,1
-1,51786.0,1
4,-55752.0,1
7,-30152.0,1
-1,98530.0,1
6,-49256.0,1
5,-27117.0,1
-1,59745.0,1
5,-57735.0,1
-3,45815.0,1
1,-87420.0,1
-2,146458.0,1
8,-8728.0,1
-1,60671.0,1
9,-62686.0,1
-4,61506.0,1
5,-2037.0,1
8,-54630.0,1
6,-52881.0,1
-5,146324.0,1
-5,68274.0,1
-2,45577.0,1
7,-96757.0,1
22,-44728.0,1
-1,72022.0,1
0,-1559.0,1
9,-43377.0,1
-5,90768.0,1
7,-9269.0,1
-4,261829.0,1
-5,146947.0,1
-4,194094.0,1
5,-48387.0,1
3,-38256.0,1
2,-64116.0,1
30,-5608.0,1
0,-41610.0,1
8,-50956.0,1
-3,131496.0,1
-5,97013.0,1
-1,46628.0,1
4,-73912.0,1
-1,54677.0,1
1,-13042.0,1
6,-35803.0,1
18,-32834.0,1
12,-2248.0,1
-5,42042.0,1
-2,60379.0,1
-2,153291.0,1
-3,59818.0,1
4,-50662.0,1
3,-79522.0,1
6,-99109.0,1
-2,90940.0,1
14,-77658.0,1
-2,83924.0,1
4,-11135.0,1
-4,82219.0,1
-3,75991.0,1
0,-20374.0,1
8,-77162.0,1
7,-98937.0,1
-1,79887.0,1
-1,104260.0,1
7,-26607.0,1
7,-7143.0,1
1,-16485.0,1
11,-55326.0,1
3,-8942.0,1
-1,244331.0,1
2,-9621.0,1
-4,73883.0,1
3,-13023.0,1
-5,169488.0,1
10,-22272.0,1
4,-92280.0,1
4,-21586.0,1
0,-3198.0,1
7,-307.0,1
12,-45551.0,1
4,-51535.0,1
7,-43313.0,1
0,-59927.0,1
-5,99067.0,1
10,-17190.0,1
-3,205940.0,1
-1,58031.0,1
-4,145987.0,1
-2,48004.0,1
0,-34186.0,1
-2,49464.0,1
4,-73649.0,1
-3,53232.0,1
-4,62950.0,1
-1,86607.0,1
5,-94820.0,1
1,-15242.0,1
-3,106074.0,1
-3,124906.0,1
-5,144188.0,1
3,-83089.0,1
-3,86566.0,1
3,-48997.0,1
6,-44117.0,1
-4,82326.0,1
-2,46880.0,1
-1,78483.0,1
3,-24447.0,1
6,-80931.0,1
-5,50370.0,1
3,-22868.0,1
-4,62170.0,1
0,-30302.0,1
8,-76.0,1
-4,88840.0,1
0,-58459.0,1
-2,234228.0,1
-3,147200.0,1
13,-79825.0,1
-1,97580.0,1
7,-29479.0,1
2,-11220.0,1
7,-51316.0,1
14,-50941.0,1
5,-67030.0,1
5,-8130.0,1
-1,46114.0,1
-4,90830.0,1
14,-69695.0,1
15,-34394.0,1
-2,80651.0,1
3,-63491.0,1
13,-91647.0,1
0,-67298.0,1
-2,169588.0,1
-4,53629.0,1
-5,48096.0,1
5,-42866.0,1
-4,252247.0,1
-1,67896.0,1
2,-69695.0,1
12,-61093.0,1
-3,72922.0,1
3,-92531.0,1
4,-76156.0,1
9,-79777.0,1
10,-99496.0,1
-3,55810.0,1
-1,98759.0,1
9,-88761.0,1
8,-87887.0,1
14,-19775.0,1
-3,58326.0,1
4,-32181.0,1
8,-96047.0,1
-3,43661.0,1
-5,220180.0,1
1,-43415.0,1
1,-50497.0,1
3,-89849.0,1
0,-74316.0,1
6,-91183.0,1
-2,53225.0,1
1,-51876.0,1
1,-41202.0,1
-4,80679.0,1
-5,128841.0,1
5,-89069.0,1
2,-95155.0,1
-2,52729.0,1
11,-19439.0,1
5,-48652.0,1
10,-31262.0,1
-2,208158.0,1
-1,85144.0,1
7,-3108.0,1
4,-86123.0,1
-5,93937.0,1
26,-77346.0,1
14,-23261.0,1
-5,157614.0,1
2,-38251.0,1
-2,80810.0,1
3,-36904.0,1
30,-22770.0,1
7,-23418.0,1
-2,156869.0,1
15,-39442.0,1
14,-3960.0,1
-3,90944.0,1
5,-11293.0,1
7,-42387.0,1
2,-74794.0,1
8,-86202.0,1
0,-47668.0,1
-5,47192.0,1
3,-88559.0,1
-5,90818.0,1
-4,98887.0,1
8,-98897.0,1
0,-9033.0,1
-5,246966.0,1
-1,58171.0,1
-2,49783.0,1
-3,115470.0,1
0,-2843.0,1
12,-48702.0,1
-2,82536.0,1
3,-84035.0,1
-3,51910.0,1
8,-66856.0,1
-2,57574.0,1
10,-267.0,1
-1,96149.0,1
7,-97767.0,1
7,-31194.0,1
17,-79224.0,1
8,-21292.0,1
-5,86858.0,1
-3,55338.0,1
-2,96116.0,1
3,-16221.0,1
-5,45996.0,1
-2,102155.0,1
-5,51858.0,1
-5,137678.0,1
-1,58294.0,1
3,-64464.0,1
-3,56203.0,1
-3,80234.0,1
7,-58116.0,1
7,-1958.0,1
-2,86807.0,1
0,-78677.0,1
6,-82306.0,1
1,-18406.0,1
1,-34796.0,1
-4,49702.0,1
-1,74185.0,1
-5,117338.0,1
15,-7807.0,1
-4,77899.0,1
6,-74524.0,1
8,-46581.0,1
-3,102786.0,1
8,-68179.0,1
-4,60659.0,1
-4,209437.0,1
0,-55577.0,1
-3,46976.0,1
0,-5730.0,1
-2,86831.0,1
14,-55404.0,1
-1,96347.0,1
2,-86762.0,1
0,-56287.0,1
5,-4374.0,1
3,-94253.0,1
-2,82404.0,1
15,-4442.0,1
-1,44210.0,1
0,-83740.0,1
-3,72229.0,1
0,-4776.0,1
8,-78785.0,1
1,-84758.0,1
8,-45164.0,1
-5,47546.0,1
-4,40364.0,1
-3,49634.0,1
4,-76864.0,1
-2,87773.0,1
4,-34478.0,1
15,-22747.0,1
0,-59202.0,1
-3,56849.0,1
-5,249733.0,1
-2,90363.0,1
6,-32096.0,1
10,-95236.0,1
-5,57353.0,1
2,-34030.0,1
4,-9180.0,1
-5,105407.0,1
13,-94008.0,1
2,-90032.0,1
-2,78418.0,1
11,-57575.0,1
-2,81077.0,1
-2,79986.0,1
-1,126412.0,1
2,-64362.0,1
8,-67475.0,1
-5,41256.0,1
-5,96972.0,1
-5,80138.0,1
-4,46373.0,1
1,-31435.0,1
-3,251247.0,1
6,-97671.0,1
-1,51197.0,1
2,-25935.0,1
-3,112262.0,1
0,-1250.0,1
-5,95803.0,1
-2,77424.0,1
-2,51254.0,1
6,-41694.0,1
12,-62949.0,1
-5,87931.0,1
8,-5742.0,1
0,-65157.0,1
-3,89423.0,1
1,-28335.0,1
1,-92932.0,1
-1,196668.0,1
4,-7459.0,1
12,-25458.0,1
29,-7494.0,1
3,-18387.0,1
7,-46877.0,1
4,-35503.0,1
15,-69543.0,1
0,-47195.0,1
2,-40574.0,1
14,-24676.0,1
-3,48880.0,1
3,-38974.0,1
-1,143850.0,1
0,-49669.0,1
-5,57256.0,1
-2,89174.0,1
1,-28708.0,1
3,-21192.0,1
6,-30252.0,1
1,-1906.0,1
20,-53163.0,1
12,-68233.0,1
-5,48120.0,1
-4,121368.0,1
4,-6619.0,1
-5,129409.0,1
-3,46943.0,1
5,-65032.0,1
-2,52962.0,1
13,-69096.0,1
22,-22132.0,1
8,-86722.0,1
-4,202283.0,1
1,-10558.0,1
-2,163037.0,1
4,-52096.0,1
-5,141516.0,1
2,-4934.0,1
-5,97177.0,1
3,-60025.0,1
5,-17722.0,1
10,-23229.0,1
0,-77369.0,1
-3,140441.0,1
-4,72531.0,1
5,-13304.0,1
20,-69710.0,1
-2,43819.0,1
-2,86488.0,1
11,-43140.0,1
6,-36558.0,1
3,-2222.0,1
8,-99561.0,1
2,-89434.0,1
-2,90648.0,1
5,-421.0,1
-5,93071.0,1
-4,54681.0,1
-2,101712.0,1
14,-63535.0,1
-5,100350.0,1
0,-38637.0,1
-2,71540.0,1
-2,76522.0,1
-4,48578.0,1
3,-13871.0,1
-4,76132.0,1
-5,40231.0,1
12,-86627.0,1
-2,98025.0,1
-1,143908.0,1
4,-86951.0,1
-5,44216.0,1
6,-55430.0,1
2,-75095.0,1
1,-5860.0,1
-1,76035.0,1
9,-6694.0,1
5,-80210.0,1
6,-9476.0,1
21,-19523.0,1
2,-70738.0,1
-3,237626.0,1
4,-57169.0,1
1,-31658.0,1
-2,89082.0,1
-3,78987.0,1
-4,39786.0,1
22,-69026.0,1
-5,105680.0,1
5,-95969.0,1
14,-10011.0,1
7,-62811.0,1
7,-53339.0,1
1,-56795.0,1
14,-89782.0,1
-4,80229.0,1
-2,106697.0,1
0,-4590.0,1
15,-20231.0,1
1,-41617.0,1
13,-6927.0,1
20,-67133.0,1
-1,93814.0,1
5,-33853.0,1
8,-51007.0,1
-4,52377.0,1
-4,79149.0,1
-2,95467.0,1
-4,61773.0,1
-5,181102.0,1
1,-18031.0,1
3,-99499.0,1
2,-25511.0,1
-3,52150.0,1
3,-44487.0,1
-4,47891.0,1
9,-41472.0,1
-5,77387.0,1
15,-84532.0,1
3,-58135.0,1
-2,85977.0,1
8,-36800.0,1
-1,40948.0,1
0,-39422.0,1
-5,107086.0,1
5,-79168.0,1
-1,47602.0,1
1,-6818.0,1
-3,50451.0,1
26,-4226.0,1
0,-50191.0,1
2,-38052.0,1
4,-43752.0,1
-3,46580.0,1
-5,68760.0,1
-4,56953.0,1
-4,126410.0,1
-2,105751.0,1
-5,85200.0,1
15,-99932.0,1
-1,47370.0,1
0,-26401.0,1
-1,99129.0,1
-5,45858.0,1
10,-99525.0,1
13,-96290.0,1
-4,91594.0,1
9,-97969.0,1
5,-86263.0,1
1,-22770.0,1
-5,80657.0,1
1,-36578.0,1
2,-4152.0,1
6,-99666.0,1
2,-4059.0,1
8,-16798.0,1
9,-50493.0,1
-3,155986.0,1
-3,85788.0,1
7,-50620.0,1
-2,53728.0,1
-2,104172.0,1
11,-49893.0,1
23,-67442.0,1
3,-41056.0,1
6,-67933.0,1
17,-2591.0,1
1,-33861.0,1
9,-87997.0,1
5,-35679.0,1
1,-12600.0,1
2,-58983.0,1
0,-95597.0,1
-2,47480.0,1
3,-1782.0,1
5,-24296.0,1
3,-79304.0,1
-4,170426.0,1
15,-26737.0,1
6,-90343.0,1
-3,114142.0,1
-3,57232.0,1
11,-77924.0,1
5,-5267.0,1
2,-85335.0,1
4,-44686.0,1
-4,149544.0,1
6,-48688.0,1
1,-11001.0,1
-2,45934.0,1
-5,79859.0,1
0,-2307.0,1
-5,43688.0,1
1,-19669.0,1
-2,141670.0,1
0,-40390.0,1
5,-96008.0,1
3,-54196.0,1
9,-93694.0,1
5,-86213.0,1
3,-72867.0,1
21,-42096.0,1
11,-69457.0,1
23,-61402.0,1
2,-83008.0,1
-4,46531.0,1
27,-92091.0,1
-3,94470.0,1
3,-82435.0,1
-3,46113.0,1
-3,63208.0,1
-1,38292.0,1
4,-92580.0,1
